,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
161,180071436.58084375,0.0,191944887.81282952,0.0,115963632.18405104,0.0,28613615.978493378,0.0,173752381.56634772,0.0,814600000.0,0.0
162,180071436.58084375,0.0,191944887.81282952,0.0,115963632.18405104,0.0,28613615.978493378,0.0,173752381.56634772,0.0,814600000.0,0.0
163,180071436.58084375,0.0,191944887.81282952,0.0,115963632.18405104,0.0,29747505.687425703,0.0003273176773204245,173752381.56634772,0.0,814600000.0,54.897605903637206
164,180071436.58084375,0.0,191944887.81282952,0.0,115963632.18405104,0.0,29323644.61038065,0.00017576771778464762,173752381.56634772,0.0,814600000.0,27.09523674325089
165,180071436.58084375,0.0,191944887.81282952,0.0,115963632.18405104,0.0,34161591.68343433,0.0009301354472093218,173752381.56634772,0.0,814600000.0,191.3032889972273
166,180071436.58084375,0.0,191944887.81282952,0.0,115963632.18405104,0.0,69507386.53677407,0.005982202675767583,173752381.56634772,0.0,814600000.0,1493.7902014050658
167,180071436.58084375,0.0,191944887.81282952,0.0,139178713.4427926,0.01157813868664254,59104972.10974728,0.003691341116438013,173752381.56634772,0.0,814600000.0,1202.6239724015188
168,180071436.58084375,0.0,191944887.81282952,0.0,115963632.18405104,0.0,31739429.1122023,0.00044103411607048307,173752381.56634772,0.0,814600000.0,78.09419598957501
169,180071436.58084375,0.0,191944887.81282952,0.0,115963632.18405104,0.0,28613615.978493378,0.0,173752381.56634772,0.0,814600000.0,0.0
170,119076882.10729173,0.0,104651657.86617124,0.0,77863881.95149793,0.00505954678890953,50346299.58309312,0.0,155737710.99503836,0.0,1057000000.0,1012.5753136603323
171,119076882.10729173,0.0,123078011.83064559,0.002442875528114982,62318902.73577461,0.0,50346299.58309312,0.0,155737710.99503836,0.0,1057000000.0,1130.964955909284
172,119076882.10729173,0.0,104651657.86617124,0.0,62318902.73577461,0.0,50346299.58309312,0.0,155737710.99503836,0.0,1057000000.0,0.0
173,119076882.10729173,0.0,104651657.86617124,0.0,62318902.73577461,0.0,50346299.58309312,0.0,155737710.99503836,0.0,1057000000.0,0.0
174,119076882.10729173,0.0,104651657.86617124,0.0,65527961.51824683,0.0007661234295225393,50346299.58309312,0.0,155737710.99503836,0.0,1057000000.0,150.55074856036265
175,119076882.10729173,0.0,104651657.86617124,0.0,62318902.73577461,0.0,50346299.58309312,0.0,155737710.99503836,0.0,1057000000.0,0.0
176,119076882.10729173,0.0,104651657.86617124,0.0,62318902.73577461,0.0,50594321.28536865,1.5198845523527423e-05,155737710.99503836,0.0,1057000000.0,16.51522842886616
177,119076882.10729173,0.0,104651657.86617124,0.0,1097504106.7397792,0.15458982103677174,50346299.58309312,0.0,155737710.99503836,0.0,1057000000.0,38554.76709092701
178,119076882.10729173,0.0,104651657.86617124,0.0,62318902.73577461,0.0,50346299.58309312,0.0,155737710.99503836,0.0,1057000000.0,0.0
179,119076882.10729173,0.0,104651657.86617124,0.0,62318902.73577461,0.0,50346299.58309312,0.0,155737710.99503836,0.0,1057000000.0,0.0
180,111738176.02288951,0.0,350507754.2135278,0.0,147862262.3199085,0.0,84437764.05924752,0.0,119582427.5119285,0.0,1126400000.0,0.0
181,111738176.02288951,0.0,350507754.2135278,0.0,147862262.3199085,0.0,84437764.05924752,0.0,119582427.5119285,0.0,1126400000.0,0.0
182,111738176.02288951,0.0,350507754.2135278,0.0,147862262.3199085,0.0,84437764.05924752,0.0,119582427.5119285,0.0,1126400000.0,0.0
183,111738176.02288951,0.0,350507754.2135278,0.0,147862262.3199085,0.0,84437764.05924752,0.0,119582427.5119285,0.0,1126400000.0,0.0
184,111738176.02288951,0.0,350507754.2135278,0.0,147862262.3199085,0.0,84437764.05924752,0.0,119582427.5119285,0.0,1126400000.0,0.0
185,111738176.02288951,0.0,350507754.2135278,0.0,147862262.3199085,0.0,84437764.05924752,0.0,119582427.5119285,0.0,1126400000.0,0.0
186,111738176.02288951,0.0,350507754.2135278,0.0,147862262.3199085,0.0,84437764.05924752,0.0,119582427.5119285,0.0,1126400000.0,0.0
187,111738176.02288951,0.0,350507754.2135278,0.0,148606360.6302017,0.00012037852905721102,84437764.05924752,0.0,119582427.5119285,0.0,1126400000.0,28.870800916098364
188,111738176.02288951,0.0,350507754.2135278,0.0,147862262.3199085,0.0,84437764.05924752,0.0,119582427.5119285,0.0,1126400000.0,0.0
189,111738176.02288951,0.0,350507754.2135278,0.0,147862262.3199085,0.0,84437764.05924752,0.0,119582427.5119285,0.0,1126400000.0,0.0
190,122173820.17753592,0.0,81584772.06589755,0.012106859843365294,122987850.06491305,0.1941052817294032,12119360.49050711,0.0043291033665613385,122653711.08936381,0.0,520200000.0,0.0
191,122173820.17753592,0.0,468140147.1673759,0.4039839446207905,46650169.32145682,0.0,6320800.309666242,0.0,122653711.08936381,0.0,520200000.0,0.0
192,122173820.17753592,0.0,304845206.2854729,0.19177937380600651,47123968.425750524,0.0010695541300645701,7067315.520413903,0.0005276797956657825,122653711.08936381,0.0,520200000.0,0.0
193,122173820.17753592,0.0,94393752.68295965,0.03002505353667481,46650169.32145682,0.0,21933076.7007168,0.010238030655367861,122653711.08936381,0.0,520200000.0,0.0
194,122173820.17753592,0.0,121737875.97286612,0.04953456295223231,65383744.21793175,0.039564973141638926,9729178.910343155,0.0021811351106165978,122653711.08936381,0.0,520200000.0,0.0
195,122173820.17753592,0.0,78727515.04632628,0.005751460467340099,47711885.18175042,0.0021151508025455817,64453296.268796146,0.03142982654249302,122653711.08936381,0.0,520200000.0,0.0
196,122173820.17753592,0.0,96408943.97750953,0.021748645663148415,46650169.32145682,0.0,151453277.18951073,0.06190904368391829,122653711.08936381,0.0,520200000.0,0.0
197,122173820.17753592,0.0,204625914.33469343,0.09161376358116835,1938656865.5401807,2.421082991449075,6923755.368390172,0.00019142395284441624,122653711.08936381,0.0,520200000.0,0.0
198,122173820.17753592,0.0,219649478.1097126,0.12382310664749714,54141037.22843365,0.010373786740624322,17610580.037972808,0.004679615676309982,122653711.08936381,0.0,520200000.0,0.0
199,122173820.17753592,0.0,88402581.14591344,0.017345981941751902,46650169.32145682,0.0,6320800.309666242,0.0,122653711.08936381,0.0,520200000.0,0.0
200,119252509.8856793,0.0,234161061.5921896,0.0,103236545.10696292,0.0,46542640.829576895,0.0,194461977.72586986,0.002918538860250841,1244000000.0,1725.255719586714
201,119252509.8856793,0.0,234161061.5921896,0.0,103236545.10696292,0.0,46542640.829576895,0.0,176338594.44913843,0.0,1244000000.0,0.0
202,119252509.8856793,0.0,234161061.5921896,0.0,103236545.10696292,0.0,46542640.829576895,0.0,176338594.44913843,0.0,1244000000.0,0.0
203,119252509.8856793,0.0,234161061.5921896,0.0,103236545.10696292,0.0,46542640.829576895,0.0,176338594.44913843,0.0,1244000000.0,0.0
204,119252509.8856793,0.0,234161061.5921896,0.0,103236545.10696292,0.0,46542640.829576895,0.0,176338594.44913843,0.0,1244000000.0,0.0
205,119252509.8856793,0.0,234161061.5921896,0.0,103236545.10696292,0.0,46542640.829576895,0.0,176338594.44913843,0.0,1244000000.0,0.0
206,119252509.8856793,0.0,234161061.5921896,0.0,103236545.10696292,0.0,56646011.91954021,0.0005326330935646289,176338594.44913843,0.0,1244000000.0,740.8761743151774
207,119252509.8856793,0.0,234161061.5921896,0.0,103236545.10696292,0.0,48707285.208995625,0.00010217672053219025,176338594.44913843,0.0,1244000000.0,111.21855227978727
208,119252509.8856793,0.0,234161061.5921896,0.0,103236545.10696292,0.0,46542640.829576895,0.0,178810727.71335736,0.00020370956916158765,1244000000.0,116.80585561888282
209,119252509.8856793,0.0,234161061.5921896,0.0,103236545.10696292,0.0,46542640.829576895,0.0,176338594.44913843,0.0,1244000000.0,0.0
210,76431543.68310125,0.0,177142338.93407154,0.0,101025867.78660768,0.0,8193745.619833376,0.0005267144109541709,167679959.59469497,0.0022555195927472446,692500000.0,286.8329774433758
211,76431543.68310125,0.0,181153451.34325758,0.0020557199363243385,101025867.78660768,0.0,6320800.309666242,0.0,163126517.49082574,0.0,692500000.0,156.99528232470504
212,76431543.68310125,0.0,177142338.93407154,0.0,101025867.78660768,0.0,6320800.309666242,0.0,163126517.49082574,0.0,692500000.0,0.0
213,76431543.68310125,0.0,177142338.93407154,0.0,101025867.78660768,0.0,10278269.932861844,0.0009632684709037441,163126517.49082574,0.0,692500000.0,163.8178377091278
214,76431543.68310125,0.0,177142338.93407154,0.0,101025867.78660768,0.0,8607271.401465157,0.0005183955813284866,163126517.49082574,0.0,692500000.0,80.86857720946249
215,76431543.68310125,0.0,177142338.93407154,0.0,101025867.78660768,0.0,15940904.178770922,0.0020114686697094105,163126517.49082574,0.0,692500000.0,401.79149579735497
216,76431543.68310125,0.0,177142338.93407154,0.0,101025867.78660768,0.0,120975851.12561446,0.01640270206934725,163126517.49082574,0.0,692500000.0,4227.612648240354
217,76431543.68310125,0.0,177142338.93407154,0.0,103286112.1550866,0.0010997813882674436,86788977.30081265,0.009855785456113039,163126517.49082574,0.0,692500000.0,2236.437575780452
218,76431543.68310125,0.0,177142338.93407154,0.0,101025867.78660768,0.0,14393522.768075831,0.0012959790310175256,163126517.49082574,0.0,692500000.0,233.01242914328355
219,76431543.68310125,0.0,177142338.93407154,0.0,101025867.78660768,0.0,6320800.309666242,0.0,163126517.49082574,0.0,692500000.0,0.0
220,156394694.65186498,0.0,239299648.36565697,0.0,110117443.99519879,0.026625188849328296,53321867.63959525,0.0,88175439.14937997,0.0,2100500000.0,0.0
221,156394694.65186498,0.0,239299648.36565697,0.0,99761181.51291116,0.0,53321867.63959525,0.0,88175439.14937997,0.0,2100500000.0,0.0
222,156394694.65186498,0.0,239299648.36565697,0.0,99761181.51291116,0.0,53321867.63959525,0.0,88175439.14937997,0.0,2100500000.0,0.0
223,156394694.65186498,0.0,239299648.36565697,0.0,99761181.51291116,0.0,53321867.63959525,0.0,88175439.14937997,0.0,2100500000.0,0.0
224,156394694.65186498,0.0,239299648.36565697,0.0,104110009.88529587,0.009373268635831638,53321867.63959525,0.0,88175439.14937997,0.0,2100500000.0,0.0
225,156394694.65186498,0.0,239299648.36565697,0.0,99761181.51291116,0.0,53321867.63959525,0.0,88175439.14937997,0.0,2100500000.0,0.0
226,156394694.65186498,0.0,239299648.36565697,0.0,99761181.51291116,0.0,53321867.63959525,0.0,88175439.14937997,0.0,2100500000.0,0.0
227,156394694.65186498,0.0,239299648.36565697,0.0,681922523.5687519,0.705604345453432,53321867.63959525,0.0,88175439.14937997,0.0,2100500000.0,0.0
228,156394694.65186498,0.0,239299648.36565697,0.0,99761181.51291116,0.0,53321867.63959525,0.0,88175439.14937997,0.0,2100500000.0,0.0
229,156394694.65186498,0.0,239299648.36565697,0.0,99761181.51291116,0.0,53321867.63959525,0.0,88175439.14937997,0.0,2100500000.0,0.0
230,151323299.4520034,0.0,13312452.645125974,0.0021792347718057525,391652907.78452045,0.10335367303815761,9003306.062227007,0.00022857738864778436,72580607.18485624,0.0,84600000.0,29241.822349265825
231,151323299.4520034,0.0,628749267.7461783,0.07218472755229866,54082305.45306664,0.0,6320800.309666242,0.0,72580607.18485624,0.0,84600000.0,45585.84192421497
232,151323299.4520034,0.0,319629654.76064616,0.03452028728508117,67118294.31969118,0.003344429796115847,6320800.309666242,0.0,72580607.18485624,0.0,84600000.0,21838.84981212129
233,151323299.4520034,0.0,37214145.86091074,0.005404509636601466,54082305.45306664,0.0,13244277.650119994,0.0005730912949106295,72580607.18485624,0.0,84600000.0,3813.5710405637537
234,151323299.4520034,0.0,69893529.59013078,0.008916221331401814,263577811.500532,0.05321371672915251,6320800.309666242,0.0,72580607.18485624,0.0,84600000.0,18861.50357904678
235,151323299.4520034,0.0,7379545.46240256,0.0010352628841212178,84960899.29940462,0.006502875527237441,57048995.07928464,0.0032773548970700395,72580607.18485624,0.0,84600000.0,7184.0588651544695
236,151323299.4520034,0.0,34640240.559841335,0.003914756219366714,69847652.71186271,0.003338068950316219,150939508.68062744,0.007375998724997976,72580607.18485624,0.0,84600000.0,15452.462919499678
237,154360051.87065387,0.00018287923126557683,196962958.04926458,0.016490017953902612,1318495268.4346972,0.19396144900895063,53021257.22880113,0.0018744012350647124,72580607.18485624,0.0,84600000.0,65311.429778187194
238,151323299.4520034,0.0,236986171.59650922,0.022288159196549483,170285861.9965166,0.018194806905445206,8818516.716279916,0.00010266766060342992,72580607.18485624,0.0,84600000.0,17987.277227448387
239,151323299.4520034,0.0,21047977.56352479,0.0031222767495153424,85231699.36463726,0.006605522416524859,6320800.309666242,0.0,72580607.18485624,0.0,84600000.0,3222.9972342477527
240,92648501.6727509,0.0,13312452.645125974,0.01816028976504794,75720252.00810768,0.04285616185089429,19378376.85692464,0.00441646087090702,61130561.52227725,0.0204420292183658,0.0,0.0
241,92648501.6727509,0.0,628749267.7461783,0.6015393962691555,60031921.43603267,0.0,13903423.98391871,0.0,44193513.54513965,0.0,0.0,0.0
242,92648501.6727509,0.0,319629654.76064616,0.28766906070900977,60031921.43603267,0.0,13903423.98391871,0.0,44193513.54513965,0.0,0.0,0.0
243,92648501.6727509,0.0,37214145.86091074,0.04503758030501222,60031921.43603267,0.0,19953805.29417915,0.004330401907116043,44193513.54513965,0.0,0.0,0.0
244,92648501.6727509,0.0,69893529.59013078,0.07430184442834847,60031921.43603267,0.0,14453340.860783327,0.00034389000987562247,44193513.54513965,0.0,0.0,0.0
245,92648501.6727509,0.0,7379545.46240256,0.008627190701010149,60031921.43603267,0.0,55812769.10964361,0.021339102586315554,44193513.54513965,0.0,0.0,0.0
246,92648501.6727509,0.0,34640240.559841335,0.032622968494722626,60031921.43603267,0.0,150853543.50729528,0.05863193480907365,44193513.54513965,0.0,0.0,0.0
247,179013494.40095603,0.04637285516410664,196462326.38598418,0.13671669544321793,1161836080.355683,1.4144000796145184,90067447.48128203,0.024151040636590054,44193513.54513965,0.0,0.0,0.0
248,92648501.6727509,0.0,236986171.59650922,0.18573465997124572,60031921.43603267,0.0,17212848.96231311,0.001134413768708419,44193513.54513965,0.0,0.0,0.0
249,92648501.6727509,0.0,21047977.56352479,0.026018972912627853,60031921.43603267,0.0,13903423.98391871,0.0,44193513.54513965,0.0,0.0,0.0
250,128876111.93261808,0.006575999734941454,196159167.786688,0.0,86454553.92590684,0.026204566835297392,8453407.696608048,0.0,148833624.31739902,0.0,868200000.0,1047.608143549144
251,110130504.5881955,0.0,198101698.08292547,0.0010103192894564542,58768098.74581756,0.0,8453407.696608048,0.0,148833624.31739902,0.0,868200000.0,75.68404879257702
252,110130504.5881955,0.0,196159167.786688,0.0,58768098.74581756,0.0,8453407.696608048,0.0,148833624.31739902,0.0,868200000.0,0.0
253,110130504.5881955,0.0,196159167.786688,0.0,58768098.74581756,0.0,8453407.696608048,0.0,148833624.31739902,0.0,868200000.0,0.0
254,110130504.5881955,0.0,196159167.786688,0.0,68796792.75254843,0.0070285766240900365,8453407.696608048,0.0,148833624.31739902,0.0,868200000.0,233.42644168569296
255,110130504.5881955,0.0,196159167.786688,0.0,58768098.74581756,0.0,8453407.696608048,0.0,148833624.31739902,0.0,868200000.0,0.0
256,110130504.5881955,0.0,196159167.786688,0.0,58768098.74581756,0.0,44944597.84555183,0.0054810066902786945,148833624.31739902,0.0,868200000.0,1325.6403798248639
257,1447537660.7898939,0.2303074312519977,196159167.786688,0.0,1194622369.5460892,0.49473778823101733,11249569.116291929,0.000365925368632123,148833624.31739902,0.0,868200000.0,26962.808071119533
258,110130504.5881955,0.0,196159167.786688,0.0,62398373.58809363,0.0021796894338364597,8453407.696608048,0.0,148833624.31739902,0.0,868200000.0,72.63746856240536
259,110130504.5881955,0.0,196159167.786688,0.0,58768098.74581756,0.0,8453407.696608048,0.0,148833624.31739902,0.0,868200000.0,0.0
260,100714900.1874114,0.0,74516912.59522405,0.00025879086497053753,84586139.60145104,0.0014109665733777793,11068771.68625446,0.0,75869639.77914998,0.0,1542000000.0,270.9845236875203
261,100714900.1874114,0.0,300263108.1597901,0.033712045139448046,81013849.68203819,0.0,11068771.68625446,0.0,75869639.77914998,0.0,1542000000.0,12355.847585518106
262,100714900.1874114,0.0,143616141.33771586,0.008686578134832153,81013849.68203819,0.0,11068771.68625446,0.0,75869639.77914998,0.0,1542000000.0,2938.63389380403
263,100714900.1874114,0.0,81216387.48824814,0.0016625772118959942,81013849.68203819,0.0,11068771.68625446,0.0,75869639.77914998,0.0,1542000000.0,515.6969755220471
264,100714900.1874114,0.0,89005305.47155723,0.002387773465697853,81013849.68203819,0.0,11068771.68625446,0.0,75869639.77914998,0.0,1542000000.0,745.7719071497143
265,100714900.1874114,0.0,73315450.27094865,0.0,81013849.68203819,0.0,11068771.68625446,0.0,75869639.77914998,0.0,1542000000.0,0.0
266,100714900.1874114,0.0,79181060.24479178,0.0008194687245216597,81013849.68203819,0.0,15054771.797133844,0.0002680274235949926,75869639.77914998,0.0,1542000000.0,482.951440985216
267,100714900.1874114,0.0,113694496.60237896,0.004208044152365303,331565619.50593626,0.04547319521062395,11068771.68625446,0.0,75869639.77914998,0.0,1542000000.0,9133.940614812342
268,100714900.1874114,0.0,113150907.73534137,0.005033369256629522,81013849.68203819,0.0,11068771.68625446,0.0,75869639.77914998,0.0,1542000000.0,1646.4071457687287
269,100714900.1874114,0.0,78178631.8071208,0.0008243436619251346,81013849.68203819,0.0,11068771.68625446,0.0,75869639.77914998,0.0,1542000000.0,249.35330700587866
270,123548268.50229636,0.0044522515638481894,102336429.85235605,0.0,90168433.66728806,0.019575769187828593,12857587.774250694,0.0,48463701.69719181,0.0,388400000.0,0.0
271,118999454.50282377,0.0,109924745.71876094,0.009799892210763675,82707280.27511737,0.0,12857587.774250694,0.0,48463701.69719181,0.0,388400000.0,0.0
272,118999454.50282377,0.0,102336429.85235605,0.0,82707280.27511737,0.0,12857587.774250694,0.0,48463701.69719181,0.0,388400000.0,0.0
273,118999454.50282377,0.0,102336429.85235605,0.0,82707280.27511737,0.0,13863101.580912024,0.00074818290210725,48463701.69719181,0.0,388400000.0,0.0
274,118999454.50282377,0.0,102336429.85235605,0.0,84083275.49772307,0.0030060597261316047,13546697.981072035,0.0004656342007101177,48463701.69719181,0.0,388400000.0,0.0
275,118999454.50282377,0.0,102336429.85235605,0.0,82707280.27511737,0.0,20058951.272504397,0.004077789869652591,48463701.69719181,0.0,388400000.0,0.0
276,118999454.50282377,0.0,102336429.85235605,0.0,82707280.27511737,0.0,111057959.09801008,0.039945282488787634,48463701.69719181,0.0,388400000.0,0.0
277,554559792.4303138,0.20843205695064812,102336429.85235605,0.0,581446761.1932647,0.6036823056026176,42411305.19897713,0.010240507567623996,48463701.69719181,0.0,388400000.0,0.0
278,118999454.50282377,0.0,102336429.85235605,0.0,82707280.27511737,0.0,16798753.482986532,0.0017522877292150017,48463701.69719181,0.0,388400000.0,0.0
279,118999454.50282377,0.0,102336429.85235605,0.0,82707280.27511737,0.0,12857587.774250694,0.0,48463701.69719181,0.0,388400000.0,0.0
280,115851949.22904456,0.0,38245121.951764055,0.0,82610110.04641655,0.0,22928006.72310114,0.0,129463991.02384225,0.0,1098800000.0,0.0
281,115851949.22904456,0.0,179686852.02887648,0.13479718094570872,82610110.04641655,0.0,22928006.72310114,0.0,129463991.02384225,0.0,1098800000.0,0.0
282,115851949.22904456,0.0,62465292.8366797,0.02223811781922791,82610110.04641655,0.0,22928006.72310114,0.0,129463991.02384225,0.0,1098800000.0,0.0
283,115851949.22904456,0.0,38245121.951764055,0.0,82610110.04641655,0.0,22928006.72310114,0.0,129463991.02384225,0.0,1098800000.0,0.0
284,115851949.22904456,0.0,45754852.091534615,0.00799328536456205,82610110.04641655,0.0,22928006.72310114,0.0,129463991.02384225,0.0,1098800000.0,0.0
285,115851949.22904456,0.0,38245121.951764055,0.0,82610110.04641655,0.0,22928006.72310114,0.0,129463991.02384225,0.0,1098800000.0,0.0
286,115851949.22904456,0.0,38245121.951764055,0.0,82610110.04641655,0.0,23690251.67999184,0.0003771584814914513,129463991.02384225,0.0,1098800000.0,0.0
287,115851949.22904456,0.0,61702288.462051965,0.01651842718114255,125096542.01568945,0.052094532228936986,22928006.72310114,0.0,129463991.02384225,0.0,1098800000.0,0.0
288,115851949.22904456,0.0,58368953.01512092,0.01600964288136002,82610110.04641655,0.0,22928006.72310114,0.0,129463991.02384225,0.0,1098800000.0,0.0
289,115851949.22904456,0.0,38245121.951764055,0.0,82610110.04641655,0.0,22928006.72310114,0.0,129463991.02384225,0.0,1098800000.0,0.0
290,1029158752.3530414,0.9371175159657316,47842699.56310011,0.0,79281364.67205806,0.0,21898586.41832094,0.0,134353552.7470025,0.0,0.0,0.0
291,71223146.50296113,0.0,323819465.86848223,0.3091572091355554,79281364.67205806,0.0,21898586.41832094,0.0,134353552.7470025,0.0,0.0,0.0
292,79621195.72811806,0.007358256600110709,154698821.99402925,0.11262733870482353,79281364.67205806,0.0,21898586.41832094,0.0,134353552.7470025,0.0,0.0,0.0
293,71223146.50296113,0.0,58496772.269887045,0.015147610887410387,79281364.67205806,0.0,23733971.506903116,0.0015275798491175118,134353552.7470025,0.0,0.0,0.0
294,103166939.0522049,0.02750351630788292,74692925.02342013,0.03042451684425606,83914277.77277128,0.010018246692758796,22825137.233062193,0.0005186363646404157,134353552.7470025,0.0,0.0,0.0
295,81801032.01677981,0.007388016924395047,50854987.71933015,0.0028757302336700494,91226235.96738008,0.021223249415593677,44320971.45663015,0.011214376471775696,134353552.7470025,0.0,0.0,0.0
296,834876193.5898273,0.49503419955001177,48737637.14507187,0.0008176448895446178,79281364.67205806,0.0,124516677.22150175,0.0431998730558279,134353552.7470025,0.0,0.0,0.0
297,2766059243.080572,1.341558617764023,97267522.53907584,0.034168210530864454,1029690338.0277202,1.205677986922072,23623601.08204127,0.0006598615336727178,134353552.7470025,0.0,0.0,0.0
298,1071669298.5837282,0.5369301360411379,56315688.3253957,0.006167922811656994,79281364.67205806,0.0,21898586.41832094,0.0,134353552.7470025,0.0,0.0,0.0
299,318425308.70968205,0.1725388982612259,47842699.56310011,0.0,79281364.67205806,0.0,21898586.41832094,0.0,134353552.7470025,0.0,0.0,0.0
300,494964515.35419935,0.1555398762550295,0.0,0.0,34221561.73832255,0.0,12586457.998778107,0.0,127018951.62226725,0.0,419100000.0,3774.6843739314604
301,32694901.094161935,0.0,305847368.2097646,0.10168139370123562,34221561.73832255,0.0,12586457.998778107,0.0,127018951.62226725,0.0,419100000.0,9384.945269931095
302,32694901.094161935,0.0,62073076.9579548,0.02008331804585621,34221561.73832255,0.0,12586457.998778107,0.0,127018951.62226725,0.0,419100000.0,1694.3237889565778
303,32694901.094161935,0.0,6686488.517594373,0.0028843042322684925,34221561.73832255,0.0,12586457.998778107,0.0,127018951.62226725,0.0,419100000.0,222.98957062881968
304,32694901.094161935,0.0,15624232.757597478,0.005939184360860761,37074314.04959309,0.002161863543261442,12586457.998778107,0.0,127018951.62226725,0.0,419100000.0,543.7768070661064
305,32694901.094161935,0.0,0.0,0.0,34221561.73832255,0.0,12586457.998778107,0.0,127018951.62226725,0.0,419100000.0,0.0
306,39679147.25694813,0.0016084953859797759,7818364.016033014,0.002600158465412625,34221561.73832255,0.0,21482493.57495925,0.0015844817972222873,127018951.62226725,0.0,419100000.0,528.9592191891423
307,2341690030.3794594,0.39738341947236355,22881642.37155588,0.005668107862265307,598606600.8409714,0.24492440339103624,12586457.998778107,0.0,127018951.62226725,0.0,419100000.0,20756.607907989648
308,50139657.36470908,0.0030300962540357112,50795044.686760105,0.014256338991478526,34221561.73832255,0.0,12586457.998778107,0.0,127018951.62226725,0.0,419100000.0,1242.554896617482
309,33468220.8284256,0.00018120946807663053,6732153.153561959,0.002923090726123443,34221561.73832255,0.0,12586457.998778107,0.0,127018951.62226725,0.0,419100000.0,227.63432766662322
310,134996357.6629468,0.0,77797112.44472042,0.0,72516870.28539132,0.0061685877969953375,14034953.153231137,0.0007185216168483636,164870926.7879761,0.0,61400000.0,2035.7934935930316
311,134996357.6629468,0.0,261765630.1804815,0.02281621051208399,52967973.44432734,0.0,6320800.309666242,0.0,164870926.7879761,0.0,61400000.0,12008.85009793879
312,134996357.6629468,0.0,114107320.01587641,0.004320627024966875,52967973.44432734,0.0,6320800.309666242,0.0,164870926.7879761,0.0,61400000.0,2138.917725900682
313,134996357.6629468,0.0,79847390.07889506,0.0003507906638659469,52967973.44432734,0.0,20313858.15889541,0.0011558720029225323,164870926.7879761,0.0,61400000.0,1429.9085479310995
314,134996357.6629468,0.0,88063406.38663743,0.0013668162614544057,56018307.85033615,0.0008009400214142081,15720082.260807386,0.0007091497265944058,164870926.7879761,0.0,61400000.0,1517.3991032216334
315,134996357.6629468,0.0,77797112.44472042,0.0,52967973.44432734,0.0,57671113.66141608,0.003347092647248409,164870926.7879761,0.0,61400000.0,4378.5518202804105
316,134996357.6629468,0.0,80775398.03893295,0.00033768670243245006,52967973.44432734,0.0,152440624.37163785,0.007531105553035003,164870926.7879761,0.0,61400000.0,10953.302540223925
317,139644963.7020157,0.0003046065857090408,108577586.37308657,0.0026542982821568598,655406839.7591159,0.08829580901755416,111993482.1827676,0.0043324169457249935,164870926.7879761,0.0,61400000.0,30276.46148878436
318,134996357.6629468,0.0,110868769.05875151,0.0030501075732892674,52967973.44432734,0.0,34744870.279225305,0.0013562984391661441,164870926.7879761,0.0,61400000.0,3130.537965159463
319,134996357.6629468,0.0,78733093.48676522,0.00010705081930661267,52967973.44432734,0.0,7305361.88608133,6.82304821909748e-05,164870926.7879761,0.0,61400000.0,107.6488312740941
320,538807117.4796232,0.46988719707726434,53358573.6002109,0.0,33954248.196972445,0.023423474996058163,6320800.309666242,0.0,116400603.98191449,0.0,400400000.0,0.0
321,32694901.094161935,0.0,83093063.3878378,0.0307755262546201,24198032.45136138,0.0,6320800.309666242,0.0,116400603.98191449,0.0,400400000.0,0.0
322,32694901.094161935,0.0,53551267.83252078,0.0001871300398910195,48109196.36618428,0.039216080368451776,6393433.76038396,4.980364514858348e-05,116400603.98191449,0.0,400400000.0,0.0
323,32694901.094161935,0.0,53358573.6002109,0.0,24198032.45136138,0.0,13368825.467848653,0.00488737635809476,116400603.98191449,0.0,400400000.0,0.0
324,32694901.094161935,0.0,53358573.6002109,0.0,76912320.19293648,0.09974541001085054,10174587.306633554,0.002470358939195531,116400603.98191449,0.0,400400000.0,0.0
325,32694901.094161935,0.0,53358573.6002109,0.0,34094919.04346134,0.019060356602846874,41935854.40022181,0.018925019690675785,116400603.98191449,0.0,400400000.0,0.0
326,47080772.357823394,0.009161790562931661,53358573.6002109,0.0,24198032.45136138,0.0,135065098.03798848,0.053153075942002234,116400603.98191449,0.0,400400000.0,0.0
327,2345453202.4055486,1.106153279558165,53358573.6002109,0.0,1348624074.4907012,1.6031500931078606,29180684.40401924,0.007310608264034207,116400603.98191449,0.0,400400000.0,0.0
328,58153772.59045763,0.012301428624404349,53358573.6002109,0.0,44943813.30387256,0.038188886673627936,19208044.970139112,0.00540864841080871,116400603.98191449,0.0,400400000.0,0.0
329,35137454.16778399,0.0016045616053936475,53358573.6002109,0.0,33270634.230784144,0.019193385499194637,6397085.765130982,4.3301159497699036e-05,116400603.98191449,0.0,400400000.0,0.0
330,136422954.7271911,0.0,43016832.028610505,3.4193568133306055e-05,59568047.983678296,0.005447343038341818,14261651.781499248,0.0,155683100.12979275,0.0,213300000.0,1217.2597576346752
331,136422954.7271911,0.0,195190355.50994468,0.01976986153650368,41292219.28177295,0.0,14261651.781499248,0.0,155683100.12979275,0.0,213300000.0,10885.88844798435
