,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
13,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,3,2,0,2,4,4,3,0,0,0,6,1,3,9,1,2,77099991.75787257,0.0,176989866.40452844,0.0,0.0,0.0,31013991.49954664,0.0,135699022.4708718,0.0005212294380418632,388400000.0,304.74036775289574
14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,3,4,7,3,1,4,5,0,0,10,0,0,37255203.23710208,0.0,199616143.74399394,0.0,76851682.0937924,0.0,11068771.68625446,0.0,94828374.2126011,0.0023955990878005056,205800000.0,878.0035887496554
15,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,6,7,2,4,0,4,3,3,0,9,2,0,37255203.23710208,0.0,222008240.46216834,0.0,56604892.31464201,0.0,20958191.205441162,0.0007495930903794968,90430170.7547297,0.0,303800000.0,0.0
16,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,2,2,1,0,0,0,4,0,3,7,6,1,3,10,6,0,72222705.9376919,0.0,64199898.42989208,0.0007233704751691759,62048975.90137317,0.0,31013991.49954664,0.0,115608540.25166968,6.998468853532885e-05,297900000.0,251.31985855407072
17,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,2,1,1,0,0,4,0,0,0,6,1,3,10,1,0,108385078.12519547,0.0,77546162.58580898,0.0016100789872122846,30949598.54836136,0.003889222648833624,31013991.49954664,0.0,93212178.51924896,0.0,267200000.0,1036.0935291479852
18,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,5,3,6,1,0,0,2,5,1,8,6,0,0.0,0.0,202417963.6296518,0.0,20299287.62732069,0.0,28464998.294422783,0.00010363218069326772,101157510.29530728,0.0,1068100000.0,22.199241163292548
19,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,3,0,0,3,3,7,2,4,3,4,3,2,0,9,2,0,42291505.65437629,0.0,188851129.89593345,0.0,87486852.001576,0.0,17951399.794177327,3.909450510970088e-05,90430170.7547297,0.0,509600000.0,47.10444753827804
20,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,2,2,2,1,2,3,4,5,7,0,9,4,0,37255203.23710208,0.0,132359804.95906831,0.0,79281364.67205806,0.0,27939401.706900492,0.0,129184252.62604684,0.0016025964681957053,236500000.0,926.2988412295057
21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,7,0,2,3,2,0,0,1,3,10,4,5,37255203.23710208,0.0,127487673.07826531,0.0,48716867.66610375,0.0,124907396.78717697,0.002897253241476457,163588475.56362754,0.0,115300000.0,3876.3920364013684
22,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,3,0,1,1,2,1,5,2,3,0,5,1,0,10,1,4,66507014.9338145,0.0,149432797.19150826,0.0,48047840.36663434,0.0,18545877.781152677,0.0,153731309.69137272,0.000638826423413468,267200000.0,363.59678028221026
23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,2,4,6,1,1,3,1,0,2,1,3,10,4,4,88429031.37443781,0.0,161218867.4218822,0.0,46650169.32145682,0.0,59512385.161878936,0.001005528620800552,158307087.73781967,0.0,61400000.0,1232.0690324021361
24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,6,4,5,6,1,2,4,3,0,1,10,0,0,138379858.76624286,0.0,210680621.06757158,0.0,83012631.47766554,0.001358260072446188,35403284.16805128,0.0007506171158882085,89995213.74916069,0.0020781078584089247,115300000.0,1459.129271978914
25,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,2,0,2,1,2,2,0,6,0,7,4,1,1,9,0,0,72222705.9376919,0.0,88613111.95505467,0.0,73264038.44066289,0.0,24544155.028948676,5.326378628654254e-06,83461441.33212261,0.0019546103926569875,388400000.0,739.5635459638818
26,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,7,4,0,3,4,2,2,0,0,5,0,2,10,0,7,128674397.76670545,0.0,161032461.29393038,0.0,22167818.198803753,0.0,19742157.81013341,0.0,120018335.92314449,0.0,273100000.0,0.0
27,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,7,0,5,3,0,6,7,1,0,10,5,3,0.0,0.0,148478841.59446153,0.0,58926842.49039639,0.0,22258486.725668453,0.0,202656727.1073574,0.006753531944818918,146000000.0,617.5829672357042
28,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,3,1,4,5,1,1,1,0,0,2,6,0,9,0,3,133184765.95309454,0.0,151439155.4442835,0.0,20299287.62732069,0.0,32428873.35013765,0.0003199723334999124,125090318.96181056,0.0016025964681957053,267200000.0,1327.325030650799
29,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,3,0,3,3,3,0,2,3,0,0,5,2,1,9,0,0,89068254.21950817,0.0,95202239.80249318,0.0,24198032.45136138,0.0,27738992.754302613,0.0,53114002.716882035,0.0,796400000.0,0.0
30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,5,7,2,1,6,3,0,1,10,4,4,83497824.69174261,0.0,209479019.1384942,0.0,78606906.32934007,0.0,35521086.75390159,0.0018192750351552444,159381103.56207043,0.00016773238057257289,30700000.0,328.47006370963675
31,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,5,0,2,4,0,2,0,0,5,0,3,10,0,7,53972506.18695759,0.0,99885909.50154212,0.0,22167818.198803753,0.0,21068617.1353041,0.0,120018335.92314449,0.0,273100000.0,0.0
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,7,5,6,0,0,4,0,0,5,6,1,32694901.094161935,0.0,166686593.64206573,0.002921311133554871,31398797.71871161,0.0,12905614.670148315,0.00030009343691021263,378095314.5565328,0.03835886878353169,236500000.0,4223.372400133519
33,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,3,1,2,0,4,5,4,2,0,2,4,0,0,9,0,3,71223146.50296113,0.0,193514447.60836524,0.0,45876507.22344398,0.0,9695195.36216505,0.0,94182724.21680857,0.0,509600000.0,0.0
34,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,1,4,0,2,0,3,2,0,7,6,0,2,10,4,0,82177854.37813279,0.0,93986630.59767582,0.0,58768098.74581756,0.0,21556221.14781617,0.0,104882529.51006906,0.0,357700000.0,0.0
35,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,0,2,0,1,1,1,2,0,0,4,0,3,9,4,3,37255203.23710208,0.0,124207115.66181287,0.00037306354559369455,22167818.198803753,0.0,19364628.02360858,0.0,145253125.98567203,0.0,478900000.0,113.98839558553979
36,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,3,0,2,2,1,0,0,2,0,0,6,2,3,10,3,3,77099991.75787257,0.0,54807496.52772622,0.0008999038326285083,22167818.198803753,0.0,32616604.291492917,0.0,189555510.54245248,0.002196062942029958,363800000.0,1671.8021138312565
37,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,3,1,7,3,0,3,2,5,2,0,10,6,0,96223098.04916811,0.0,189076587.45829898,0.00203387955654203,92441198.06607117,0.013403099799012105,19742157.81013341,0.0,114533149.21491536,0.0,205800000.0,600.3031732943693
38,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,7,4,6,0,0,3,0,0,10,5,2,0.0,0.0,203600384.21325204,0.0,31398797.71871161,0.0,23259798.248170674,0.0013070103746613156,155150785.42894197,0.0,267200000.0,235.66218236587298
39,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,4,1,0,1,5,1,3,3,0,0,10,7,6,47847947.961454235,0.0,78816460.16547218,0.0004561834589582591,82414037.93418427,0.0,8453407.696608048,0.0,191318452.66405374,0.0,765700000.0,0.0
40,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,2,0,2,5,3,0,0,0,4,1,4,7,3,10,1,0,94979303.71425684,0.0,47842699.56310011,0.0,59992837.7375851,0.0013087780541782047,38241786.17500833,0.0,93212178.51924896,0.0,478900000.0,177.71919145851774
41,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,5,0,2,4,7,5,0,0,2,0,0,10,0,4,53972506.18695759,0.0,189576993.66951925,0.0,28798397.130608946,0.0,27018128.866771948,0.0016049649042903435,104882529.51006906,0.0,357700000.0,331.6650861704991
42,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,4,7,1,1,0,1,4,0,0,3,0,2,9,4,0,173103375.1786149,0.0,88724262.22624172,0.001763397079627878,26403379.542306438,0.0,22637181.918187723,0.0005041191110261496,98276657.88104485,0.0,388400000.0,237.7589341473801
43,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,3,1,2,0,7,0,0,1,0,0,3,0,3,9,2,3,71223146.50296113,0.0,73315450.27094865,0.0,20299287.62732069,0.0,24193884.152235113,0.00018397294686000657,153043898.6797775,0.0009637700447822372,607900000.0,776.0291975706004
44,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,2,4,3,0,0,3,0,1,3,7,3,10,0,0,88429031.37443781,0.0,47842699.56310011,0.0,46650169.32145682,0.0,37445073.18180075,4.8868131387126114e-05,58176627.77592012,0.0,581400000.0,37.91551174956091
45,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,6,1,0,1,0,7,1,7,7,3,10,1,0,102192937.55533153,0.0,88924520.447202,0.0007612981685328638,83209437.80833812,0.002953359059141907,45835762.945968896,0.0,93212178.51924896,0.0,236500000.0,627.4152164534794
46,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,3,3,0,3,1,7,0,1,0,3,5,4,2,10,1,0,89068254.21950817,0.0,119558007.09822863,0.0002969337287404079,45324187.55237766,0.0,32458628.27203027,0.0,94284323.65037896,5.5806108976201165e-05,267200000.0,173.38367729290576
47,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,2,2,0,1,2,1,2,0,0,4,1,0,9,4,0,77099991.75787257,0.0,130291478.40046854,0.000881698539813939,22167818.198803753,0.0,16925244.491970196,0.0,98276657.88104485,0.0,690800000.0,68.28300524207177
48,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,2,0,5,4,2,0,0,0,4,0,4,6,3,10,0,7,110573595.57493308,0.0,42818415.6714978,0.0,26403379.542306438,0.0,36063206.44504285,5.326378628654254e-06,120018335.92314449,0.0,388400000.0,3.684817015127799
49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,2,4,2,3,0,0,3,0,5,0,2,9,3,0,140098914.0797181,0.0,99593247.07483666,0.0009272117718503643,67625510.90451378,0.013238610408569138,19742157.81013341,0.0,94182724.21680857,0.0,242400000.0,514.9264143724993
50,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,3,1,7,7,0,5,3,8,0,0,9,6,5,76431543.68310125,0.0,215554981.7972241,0.0009135578022394364,80729128.91120173,0.0070880617419405755,16108916.742160894,0.0,174129615.2535259,0.0008951885333658342,151900000.0,393.8259456516863
51,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,2,5,0,1,2,1,2,0,0,4,1,0,9,7,0,94979303.71425684,0.0,130391607.51094867,0.0009135578022394364,22167818.198803753,0.0,16925244.491970196,0.0,142814251.57479697,0.004638952702620697,369700000.0,504.62334581234364
52,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,2,7,2,0,2,7,0,0,7,0,4,0,3,10,0,0,115272862.040791,0.0,121229975.87047109,0.0,34221561.73832255,0.0,19648236.907769106,1.0652757257308507e-05,58176627.77592012,0.0,388400000.0,7.369634030255598
53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,6,0,6,3,0,3,10,2,0,37255203.23710208,0.0,168754416.91676155,0.042448122913777135,69810785.89520885,0.0,27299190.486106068,0.002263012709224,96767921.20487039,0.0,84600000.0,0.0
54,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,0,3,2,2,0,6,1,0,0,4,0,3,10,6,0,83497824.69174261,0.0,113454271.89419729,0.0,20299287.62732069,0.0,19364628.02360858,0.0,114533149.21491536,0.0,785300000.0,0.0
55,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3,6,7,4,6,0,0,4,0,0,9,3,7,76431543.68310125,0.0,238321732.97205263,0.0,31398797.71871161,0.0,10120608.688405842,3.8349926126310625e-05,170438822.707382,0.0015636883141255892,411600000.0,154.4115866774396
56,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,7,2,7,2,0,0,0,7,0,4,0,2,1,1,0,207471907.7091167,0.0,42818415.6714978,0.0,44609534.251650736,0.0013129015557005357,25244048.01137338,0.0002785228558879506,2467167650.62342,0.14554454357766305,146000000.0,64566.715124101574
57,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,3,1,3,7,0,7,0,6,0,6,4,0,3,10,2,0,154372360.49308634,0.0,85409244.76374769,0.0006440315948849138,69810785.89520885,0.0,20969837.677600212,5.001557281836877e-05,97840066.33600038,5.5806108976201165e-05,267200000.0,394.9869233637098
58,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,3,2,3,1,3,0,3,5,1,1,7,0,9,0,1,133525995.04972324,0.0,88232321.35549414,8.211302261248665e-05,82610110.04641655,0.0,30718315.106906272,0.0007409860210907263,86991916.17017467,0.0,425000000.0,174.20905047928892
59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4,7,3,0,0,7,7,0,3,10,1,7,32694901.094161935,0.0,206456303.40384948,0.0,121076518.64462733,0.07354783560316189,24956580.074387155,0.0,157167070.7481749,0.0,242400000.0,0.0
60,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,5,3,4,0,0,0,7,6,5,4,7,0,5,4,4,166604617.59284723,0.0,16347812.19636188,0.002631441649830887,118518738.69004363,0.0,29530513.646899737,0.0003253304485537685,622650073.305938,0.07606358502889513,261300000.0,7766.0473470936095
61,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,7,0,4,2,2,0,5,0,2,10,8,1,37255203.23710208,0.0,140822678.00042614,0.0,45876507.22344398,0.0,23169481.657330498,0.00013869026668175707,214749284.72665134,0.0028139716436745496,146000000.0,1108.756626515879
62,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,3,2,1,2,6,7,0,0,7,1,7,1,10,0,0,122173820.17753592,0.0,209379725.79999262,0.0,55104666.26079053,0.0026505441205350645,52315639.93254769,0.0007327726750398746,58176627.77592012,0.0,273100000.0,1020.5023560584939
63,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,2,4,5,1,1,4,7,0,4,1,0,10,1,8,140098914.0797181,0.0,151439155.4442835,0.0,65547722.11683032,0.0,23992494.993708894,0.00028165876900563744,207335936.67929465,0.002883860135579789,61400000.0,1225.6581758409925
64,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,3,3,1,2,0,4,7,1,0,7,3,3,0,10,4,0,121068252.05857566,0.0,152571619.33666456,0.0008195824315205604,55690229.411618516,0.0,19182299.798731152,3.8623719956186735e-05,104882529.51006906,0.0,357700000.0,443.572570409259
65,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,2,0,1,1,1,6,7,5,0,0,6,7,1,9,0,0,66507014.9338145,0.0,204809435.71138722,0.00037306354559369455,28798397.130608946,0.0,39816568.41869327,0.0,53114002.716882035,0.0,735000000.0,113.98839558553979
66,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,4,2,3,1,0,4,7,3,7,6,0,0,10,4,0,142199997.9234246,0.0,104411370.08376735,0.0017816023724424475,112723554.27543761,0.0,12586457.998778107,0.0,105954674.64119905,0.0001674183269286035,267200000.0,152.59997854090588
67,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,5,0,2,0,1,4,4,0,6,2,0,10,1,1,53972506.18695759,0.0,83721931.52190953,0.0,56604892.31464201,0.0,21556221.14781617,0.0,186678832.01523915,0.0030076007237247126,146000000.0,1696.218062735165
68,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,3,6,5,4,2,2,0,5,0,3,10,1,0,82486364.32617709,0.0,215943122.36265725,0.0,45876507.22344398,0.0,24495940.98250119,0.00013869026668175707,164764771.27785856,0.004705030165637232,115300000.0,1788.8422588829171
69,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,2,0,0,6,7,2,9,0,2,66507014.9338145,0.0,39774143.5328917,0.00024633906783746,22167818.198803753,0.0,41381773.35645638,0.0,90430170.7547297,0.0,509600000.0,19.11915004750213
70,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,6,2,0,0,5,2,0,1,1,6,10,6,1,125797238.44921103,0.0,44391547.054483615,0.0002603740047923341,55021520.85615872,0.0,101053407.91415833,0.005993453481280409,157394190.35942444,0.0,115300000.0,1290.2726077785169
71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,6,2,0,5,1,0,1,7,0,10,2,7,82177854.37813279,0.0,118427379.06875929,0.0,52811167.63503672,0.0,67974450.20573926,0.003718280177312213,162908206.82369697,0.0,84600000.0,802.5811762753578
72,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,2,0,0,1,0,7,7,3,0,6,6,4,2,10,0,1,32694901.094161935,0.0,178101171.02165592,0.0007965574292822018,58926842.49039639,0.0,34707224.28613159,0.0,93212178.51924896,0.0,388400000.0,250.75406574393418
73,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4,1,5,7,1,0,10,1,7,66507014.9338145,0.0,36281383.478397116,0.016100789872122843,83689403.43399769,0.0,22258486.725668453,0.0,158239215.87930492,0.00046505090813500974,351800000.0,0.0
74,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,7,6,1,2,9,7,2,32694901.094161935,0.0,42818415.6714978,0.0,55690229.411618516,0.0,29595330.837397985,0.0,170239152.45790547,0.00434357865034886,303800000.0,0.0
75,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,3,2,3,0,3,0,2,0,0,4,6,3,9,1,9,133525995.04972324,0.0,53291970.29522073,0.0003654780069209566,22167818.198803753,0.0,39443526.07165388,0.00013555435356407022,300275992.418177,0.009038665797681825,92100000.0,3545.159538219456
76,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,2,1,1,4,0,0,0,7,5,5,2,10,0,7,72222705.9376919,0.0,93427003.66768599,0.0,34221561.73832255,0.0,34422492.93304789,0.0,120018335.92314449,0.0,419100000.0,0.0
77,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,4,2,0,0,4,5,0,7,1,1,10,6,8,88429031.37443781,0.0,42818415.6714978,0.0,59344433.82549998,0.0,30528580.36230105,0.0,240413062.7610953,0.006753531944818918,146000000.0,617.5829672357042
78,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,2,0,2,2,1,0,2,9,0,0,6,7,0,9,0,1,77099991.75787257,0.0,93596870.8918773,0.0007537126298601265,40609051.370577164,0.0,30033571.88243507,0.0,86991916.17017467,0.0,916200000.0,228.81404138992173
79,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,2,0,2,0,1,0,0,0,6,7,4,0,1,6,6,0,37255203.23710208,0.0,54764584.051806174,0.0011191906367810835,83634151.03802249,0.0013087780541782047,16925244.491970196,0.0,121654910.51969713,0.0019886293746478,478900000.0,1338.2285001192872
80,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,7,8,0,0,5,0,4,6,1,0,9,6,2,68139002.95605196,0.0,81277411.11097889,0.0,60031921.43603267,0.0,20319063.206658736,0.0,252344186.58342108,0.006437369361410381,115300000.0,2385.57222433922
81,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,2,0,0,3,0,7,1,0,2,7,6,0,32694901.094161935,0.0,42818415.6714978,0.0,62048975.90137317,0.0,63245398.08190274,0.0038227502667751044,95146224.41557565,0.0,419100000.0,853.8266810418623
82,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,2,1,0,6,6,2,10,0,3,66507014.9338145,0.0,38245121.951764055,0.0,43878096.290305056,0.0,38957445.80785689,0.0,100648702.62958768,0.0,540300000.0,0.0
83,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2,2,1,6,0,1,0,0,1,0,3,0,2,10,5,7,139379418.20097363,0.0,61323282.86064446,0.0015473738154571622,30615820.476774476,0.001296407549611208,24406239.76617259,0.0002830458729688595,182654552.2119331,0.0,351800000.0,867.1098053618306
84,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,6,0,0,2,0,7,2,6,0,9,1,4,37255203.23710208,0.0,66045103.44010488,0.0,58768098.74581756,0.0,32428873.35013765,0.0003999654168748906,145915066.7165506,0.0007985330292668352,236500000.0,615.4635646287669
85,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,2,7,0,6,7,5,6,5,2,9,0,0,32694901.094161935,0.0,121229975.87047109,0.0,117836656.71301767,0.0,36738195.88297962,0.0,83461441.33212261,0.004691064942376768,552300000.0,443.25871673148475
86,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,3,7,1,0,0,3,3,2,9,6,6,37255203.23710208,0.0,141027444.3590297,0.0019320947846547414,20299287.62732069,0.0,29798592.304670654,0.00026143392726170176,180083829.2510392,0.0008951885333658342,267200000.0,285.62072208778966
87,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,3,1,7,2,2,0,2,1,7,6,0,1,10,3,0,156394694.65186498,0.0,88613111.95505467,0.0,81729039.74031684,0.0,20319063.206658736,0.0,112865951.44181466,0.0007985330292668352,236500000.0,292.66786291655177
88,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,7,0,0,2,2,4,3,2,7,9,6,7,66507014.9338145,0.0,73315450.27094865,0.0,76078019.99577956,0.0,43365685.140555784,0.00037687651450294773,248211042.20280725,0.004356251771314066,115300000.0,1887.7296354920106
