,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
26,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,2,0,4,0,2,0,0,1,1,0,5,3,1,6,2,5,47847947.961454235,0.0,42818415.6714978,0.0,41292219.28177295,0.0,29338710.7719367,0.0,292267956.2709272,0.010937829327219924,825700000.0,4147.124289416517
27,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3,0,4,0,6,1,0,0,1,0,7,0,0,9,4,5,47847947.961454235,0.0,112832601.01821715,0.0,23621541.04688653,0.00033986025818305565,14261651.781499248,0.0,155042854.42712933,0.0,394300000.0,69.7899985537857
28,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,3,6,4,2,0,0,2,6,1,6,4,1,1,9,1,0,171385169.65261877,0.0,42818415.6714978,0.0,95956663.8169568,0.0,24913550.326970115,1.6026485758998552e-05,86991916.17017467,0.0,503700000.0,15.92302531867356
29,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,7,4,0,0,0,0,2,2,0,0,6,4,9,7,0,128674397.76670545,0.0,5352189.6295291735,0.0002975615335069644,45876507.22344398,0.0,76221765.37425882,0.0013440121203446838,112912350.16584781,0.0,236500000.0,1977.9227840811457
30,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,3,7,3,3,0,0,3,3,0,0,6,0,0,9,5,3,180824753.63060838,0.0,51410825.98278622,0.00019837435567130962,24198032.45136138,0.0,12586457.998778107,0.0,186729408.40252414,0.0018523377691318673,577200000.0,1144.3018035393352
31,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,3,1,3,3,0,0,0,2,6,0,4,2,0,6,7,1,124806693.77081512,0.0,0.0,0.0,55749126.209561795,0.0,18593197.028242186,1.6026485758998552e-05,203326114.67484197,0.0035711237993606036,442300000.0,2163.9296880339407
32,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,2,0,1,0,5,0,1,0,6,3,2,9,0,3,37255203.23710208,0.0,99685318.93337613,0.0,31184906.92997341,0.001393494548194194,32849061.76758905,0.0,97896267.42165628,0.0002420871831749695,357700000.0,273.0090058938963
33,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,3,1,3,3,0,0,0,3,3,4,0,7,3,9,1,0,124806693.77081512,0.0,0.0,0.0,83263197.67630799,0.0,60270841.709601365,0.0009071785459968645,86991916.17017467,0.0,473000000.0,1262.9546324557962
34,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,3,6,4,2,0,0,0,7,1,1,5,1,0,9,2,0,171385169.65261877,0.0,0.0,0.0,86462899.21101597,0.0,18545877.781152677,0.0,94143713.95957741,0.00019366974653997558,442300000.0,110.7607905123315
35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,4,1,0,1,1,0,1,0,5,2,0,9,4,2,120853849.86392611,0.0,83658084.30407402,0.0003270229175298743,128901152.42868735,0.01125552675139894,19742157.81013341,0.0,140960766.70142764,0.0,121200000.0,2399.671216316528
36,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,7,2,0,7,2,7,9,5,2,37255203.23710208,0.0,0.0,0.0,62267437.976033404,0.0,42835394.08700434,0.0,150597503.87795183,0.0016139145544997965,357700000.0,0.0
37,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,3,0,5,0,0,0,2,6,1,2,7,1,0,10,0,1,53972506.18695759,0.0,46386542.091183916,0.00019837435567130962,84277981.37530136,0.0,22258486.725668453,0.0,101734509.57754374,0.00044862971203863105,492600000.0,343.2364160043927
38,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,4,1,0,0,2,6,0,5,5,0,1,9,1,0,120853849.86392611,0.0,42818415.6714978,0.0,66629563.55863415,0.0,18545877.781152677,0.0,90705459.37502238,0.0016139145544997965,303800000.0,0.0
39,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,3,0,1,0,2,0,2,0,1,1,1,6,4,8,5,0,32694901.094161935,0.0,88613111.95505467,0.0,41292219.28177295,0.0,35076092.849883646,9.020225635371354e-05,96451223.62788737,0.0,1155000000.0,124.10943211011664
40,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,3,7,4,0,1,0,2,3,2,7,4,1,0,9,0,1,128674397.76670545,0.0,82526679.5239558,0.0,89198805.91990983,0.0,16925244.491970196,0.0,86991916.17017467,0.0,812000000.0,0.0
41,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,7,4,2,0,0,0,5,2,3,0,5,4,8,6,0,182588475.12473074,0.0,5352189.6295291735,0.0024796794458913705,85635946.56286244,0.0,74312180.2998907,0.011200101002872366,101157510.29530728,0.0,321100000.0,0.0
42,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,3,0,2,0,0,0,1,1,2,0,7,6,4,9,5,0,37255203.23710208,0.0,41840306.34988032,0.0002012441412623861,54285546.26639687,0.0011471794209865506,45191261.99167799,0.0,102741299.33204842,0.0,544800000.0,320.54664506215084
43,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,3,5,4,2,0,0,0,7,1,0,5,2,0,9,2,0,160983698.97570863,0.0,0.0,0.0,59903444.52010451,0.0,19742157.81013341,0.0,94143713.95957741,0.00019366974653997558,698400000.0,110.7607905123315
44,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,5,6,2,0,2,2,1,2,5,3,0,8,3,0,162790738.81847763,0.0,88613111.95505467,0.0,68396931.50504743,0.0,21068617.1353041,0.0,88175439.14937997,0.0,509600000.0,0.0
45,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,3,0,4,0,2,0,2,0,1,0,6,6,0,9,5,0,47847947.961454235,0.0,88613111.95505467,0.0,20299287.62732069,0.0,27984209.217288204,0.0,106454842.53689614,0.00019366974653997558,893000000.0,110.7607905123315
46,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,2,0,5,0,3,0,0,0,6,0,5,0,1,4,3,6,53972506.18695759,0.0,47842699.56310011,0.0,31398797.71871161,0.0,18545877.781152677,0.0,537157894.098141,0.026242131707597014,1043500000.0,10497.846273820554
47,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,3,0,2,3,1,0,1,0,1,0,5,0,3,7,2,0,82486364.32617709,0.0,77797112.44472042,0.0,20299287.62732069,0.0,21068617.1353041,0.0,115988432.21820414,0.00190786038486264,473000000.0,1108.7119783533471
48,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,3,0,5,0,1,8,6,1,4,0,0,9,2,1,76431543.68310125,0.0,104651657.86617124,0.0,110858755.1657072,0.0,11228794.58247015,0.00040066214397496377,126662916.24481738,0.0,473000000.0,0.0
49,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,3,6,5,0,0,0,1,6,2,1,4,3,3,9,1,0,126745040.65873201,0.0,38245121.951764055,0.0,85077442.7104589,0.0,30570756.056598186,1.6026485758998552e-05,86991916.17017467,0.0,690800000.0,15.92302531867356
50,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,1,2,0,0,0,0,2,2,2,6,0,2,9,1,3,71223146.50296113,0.0,0.0,0.0,71233172.01679872,0.0,21556221.14781617,0.0,129463991.02384225,0.0,478900000.0,0.0
51,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,2,0,5,2,0,0,0,4,6,1,6,1,0,9,2,0,98043050.03325048,0.0,0.0,0.0,90724488.08854613,0.0,20319063.206658736,0.0,90430170.7547297,0.0,812000000.0,0.0
52,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,3,1,2,3,0,0,0,3,5,4,2,7,7,9,1,0,117999895.068093,0.0,0.0,0.0,90596663.84188202,0.0,52577832.15345499,0.0002942433028324058,86991916.17017467,0.0,357700000.0,368.5740088381914
53,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,3,0,3,5,1,1,2,6,2,0,4,0,0,8,0,5,101988088.03595176,0.0,123591808.7282773,0.0,58517988.01954745,0.0,9695195.36216505,0.0,96451223.62788737,0.0,478900000.0,0.0
54,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,3,0,5,0,1,1,3,6,0,3,3,0,0,8,0,1,53972506.18695759,0.0,128965327.37089843,0.0,61001668.01785916,0.0,12962023.103990532,0.000131668032082455,81222228.2680157,0.0,696700000.0,148.8732224497375
55,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,2,0,0,0,1,4,0,0,4,0,3,9,0,3,71223146.50296113,0.0,38245121.951764055,0.0,26403379.542306438,0.0,19364628.02360858,0.0,94182724.21680857,0.0,765700000.0,0.0
56,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,3,0,0,1,3,0,1,4,0,0,7,5,7,9,4,2,32694901.094161935,0.0,90143923.5488522,0.0,26403379.542306438,0.0,49609514.85941385,0.0,144674309.90627536,0.00019366974653997558,575500000.0,110.7607905123315
57,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,3,0,2,3,6,1,2,0,1,1,5,0,0,7,6,4,82486364.32617709,0.0,167004823.8255338,0.0,44608842.01689701,0.00033882024720391016,11068771.68625446,0.0,155954909.55531424,0.0004657405246699159,735000000.0,348.1563927408685
58,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1,1,0,1,0,3,5,1,1,4,3,0,8,1,3,66507014.9338145,0.0,87722647.49511826,0.0,77644475.05391562,0.0,19875827.763710283,2.0033107198748192e-05,137306399.76522785,0.000974819799697456,357700000.0,374.5480523055213
59,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,3,1,2,0,0,3,6,0,0,0,6,1,3,7,3,0,71223146.50296113,0.0,120892243.43187523,0.0,0.0,0.0,31013991.49954664,0.0,91857370.1049154,0.00047217014259109995,594200000.0,281.6037180207246
60,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,5,3,2,0,1,3,1,1,5,0,3,10,7,0,104000676.5449382,0.0,83721931.52190953,0.0,69869514.91937588,0.0,21068617.1353041,0.0,124394397.51140797,0.00023074447394049957,321100000.0,129.31641456512298
61,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,2,5,0,7,7,1,1,5,0,2,8,1,0,98043050.03325048,0.0,146137633.1823734,0.0,86462899.21101597,0.0,19742157.81013341,0.0,81222228.2680157,0.0,425000000.0,0.0
62,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,3,1,4,2,0,0,0,1,2,0,5,1,0,9,5,1,126248398.22442567,0.0,0.0,0.0,43224599.14167526,0.0,18545877.781152677,0.0,142816723.44830626,0.0,735000000.0,0.0
63,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,6,4,6,0,7,1,3,0,7,5,1,4,9,2,0,204216615.22867584,0.0,123499308.87367186,0.00010062207063119305,62048975.90137317,0.0,30406578.084285047,0.0,90430170.7547297,0.0,242400000.0,45.76571717106579
64,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,3,0,0,0,4,0,0,4,5,3,1,0,6,7,3,2,0.0,0.0,53358573.6002109,0.0,92086848.62874652,0.0,38921582.33574498,0.0005207824133141639,121184397.55969758,0.0,727400000.0,688.5678688375817
65,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,3,1,3,5,1,1,2,6,0,0,4,0,3,8,2,1,138168009.3635082,0.0,123591808.7282773,0.0,31398797.71871161,0.0,19364628.02360858,0.0,119582427.5119285,0.0,478900000.0,0.0
66,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,3,0,3,0,0,1,2,1,2,0,7,6,0,9,0,5,42291505.65437629,0.0,82526679.5239558,0.0,43224599.14167526,0.0,30185557.33409556,0.0,110168385.74174383,0.00038733949307995116,660100000.0,221.521581024663
67,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,3,1,2,0,1,3,5,0,0,0,7,0,3,7,2,0,71223146.50296113,0.0,155678909.66956854,0.0,0.0,0.0,24956580.074387155,0.0,88348701.91823491,0.00047217014259109995,681100000.0,281.6037180207246
68,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,2,4,2,0,0,0,0,0,0,0,7,6,7,9,2,1,90462322.17815001,0.0,0.0,0.0,0.0,0.0,52258978.91749231,0.0,130376459.4496651,0.0002420871831749695,334500000.0,89.15404539344865
69,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,0,6,0,0,7,1,0,1,1,6,2,7,8,0,1,60717312.84309486,0.0,121701716.67461371,0.0,44614472.70133879,0.00033986025818305565,40216072.72795172,0.0,81222228.2680157,0.0,394300000.0,69.7899985537857
70,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7,3,3,0,0,0,0,0,4,7,1,4,9,2,1,180824753.63060838,0.0,0.0,0.0,48174618.147611886,0.018579927309255912,34943616.700101204,0.0,126662916.24481738,0.0,357700000.0,0.0
71,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,5,0,0,0,2,0,3,7,4,1,0,9,1,2,88511693.9986257,0.0,42818415.6714978,0.0,65365598.63649723,0.002823502060032585,16925244.491970196,0.0,125583209.59912494,0.0,1037400000.0,0.0
72,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,3,0,1,0,1,0,6,0,1,0,6,1,3,6,4,0,32694901.094161935,0.0,106547043.08732629,0.0,20299287.62732069,0.0,31013991.49954664,0.0,105380407.90229636,0.001230002735877869,509600000.0,743.4817395502818
73,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3,0,4,7,7,0,3,0,2,0,4,1,0,9,4,2,125788764.77143934,0.0,133844205.0086204,0.0,22167818.198803753,0.0,21551469.932257026,0.00014432044192521108,171319321.30921638,0.0015839992407493233,213300000.0,1049.852851691147
74,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,7,5,0,0,0,0,0,2,1,7,0,4,8,3,1,136422954.7271911,0.0,0.0,0.0,54763715.59295778,0.009289963654627956,26527642.362493023,0.0,131875679.66879341,0.003214604215946328,273100000.0,0.0
75,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,3,0,0,0,0,0,3,1,0,4,0,6,7,8,1,6,0.0,0.0,47842699.56310011,0.0,47604893.24040605,0.0,61647969.00425795,0.0007877227063734769,135716629.39292032,0.0,781300000.0,1145.0774779573603
76,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,3,0,1,0,8,7,5,7,1,0,5,0,1,7,7,0,32694901.094161935,0.0,275546152.86621,0.0,59903444.52010451,0.0,18545877.781152677,0.0,129582367.48459516,0.001520520891782689,590600000.0,887.1903973286841
77,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,1,6,3,1,2,3,2,3,6,8,1,2,32694901.094161935,0.0,167075797.82499802,0.0,81077250.79806845,0.00115222920797257,41914649.574360766,0.000292092443141506,122251939.51071107,0.00019366974653997558,242400000.0,707.8207334123999
78,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,3,0,2,0,1,0,5,0,0,0,6,0,3,7,5,0,37255203.23710208,0.0,99685318.93337613,0.0,0.0,0.0,22928006.72310114,0.0,99859707.85536054,0.00047217014259109995,765700000.0,281.6037180207246
79,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,3,0,4,0,0,0,1,0,1,0,4,4,4,8,4,1,47847947.961454235,0.0,38245121.951764055,0.0,20299287.62732069,0.0,33470177.152405865,0.0,129604951.32527661,0.0,509600000.0,0.0
80,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,3,0,2,1,7,0,3,0,6,0,2,0,0,8,5,3,72222705.9376919,0.0,133844205.0086204,0.0,31398797.71871161,0.0,19339096.31119861,0.0003387238876628901,143427691.73251453,0.0,727400000.0,406.86189575215013
81,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,6,4,1,0,0,1,0,1,0,4,1,4,9,0,3,165003760.8990737,0.0,38245121.951764055,0.0,31184906.92997341,0.0011147956385553549,28394046.033258095,0.0,97896267.42165628,0.00019366974653997558,273100000.0,339.1735414399464
82,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,3,1,7,0,4,7,4,3,0,0,4,0,0,9,7,3,103162272.08375776,0.0,214438631.60754463,0.0,24198032.45136138,0.0,9695195.36216505,0.0,168584469.9928238,0.00019366974653997558,946900000.0,110.7607905123315
83,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,3,0,2,0,0,0,1,3,3,3,0,7,5,0,42291505.65437629,0.0,42818415.6714978,0.0,87130626.19919279,0.004328259934347812,19284152.58061977,4.277841816264465e-05,99443125.01812394,0.00044896967009492694,411600000.0,1186.8370617870291
84,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,0,0,3,4,1,7,5,0,0,9,4,2,0.0,0.0,47842699.56310011,0.0,90104663.39403158,0.0,11068771.68625446,0.0,144674309.90627536,0.00019366974653997558,273100000.0,110.7607905123315
85,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,3,1,4,0,7,1,0,1,2,0,4,5,0,9,3,1,82177854.37813279,0.0,121701716.67461371,0.0,43224599.14167526,0.0,22867412.56485475,1.6026485758998552e-05,131653573.62252095,0.0,442300000.0,15.92302531867356
86,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,3,1,2,0,1,3,5,0,0,0,7,1,3,7,3,0,71223146.50296113,0.0,155678909.66956854,0.0,0.0,0.0,33318869.869345196,0.0,91857370.1049154,0.00047217014259109995,509600000.0,281.6037180207246
87,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,2,0,2,4,1,7,2,3,7,9,2,0,32694901.094161935,0.0,88613111.95505467,0.0,90104663.39403158,0.0,68777040.80475977,0.0012422835315636753,100392434.63897213,0.000661510980951079,230600000.0,1210.0999587581184
88,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,3,1,4,6,0,0,0,2,0,0,6,2,3,8,6,1,154002586.64038622,0.0,0.0,0.0,22167818.198803753,0.0,32616604.291492917,0.0,141232934.41156512,0.0,563500000.0,0.0
89,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,3,5,7,0,2,0,4,0,0,1,7,0,0,7,6,3,134576627.39671084,0.0,99885909.50154212,0.0,20299287.62732069,0.0,14261651.781499248,0.0,151386958.4943709,0.00047217014259109995,624900000.0,281.6037180207246
90,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,3,2,2,0,0,0,1,0,1,3,6,0,0,8,4,2,77099991.75787257,0.0,38245121.951764055,0.0,56209806.85503039,0.0011147956385553549,12586457.998778107,0.0,140875346.43385267,0.00038575250591355937,357700000.0,452.9037672127283
