,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
20,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,9,9,4,7,6,5,2,9,7,9,9,5,9,7,0,288239906.3652377,0.0,248824969.30681318,0.0,115123504.64942181,0.0,62960537.01721245,0.0,135578132.84544367,0.009759653686826218,869900000.0,0.0
21,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,2,6,3,10,3,3,4,1,3,10,10,4,6,2,9,5,241144942.88439173,0.0,203568027.76904815,0.0025007047011819496,95899550.463074,0.0,54097520.293017924,0.0,779098902.4421649,0.037700101213008715,1097400000.0,18387.01191700041
22,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,3,9,8,5,2,10,2,6,5,1,1,1,3,10,10,6,284057235.42704725,0.0,298818404.87302184,0.00439859758473294,96005792.06789789,0.0,21898586.41832094,0.0,218447333.1068446,0.0,1692500000.0,2241.670301232707
23,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,2,6,1,6,3,5,4,3,6,2,7,9,0,10,4,3,177532123.52496576,0.0,201355679.4918589,0.0011886324215015696,88922169.59838012,0.0,37216848.52139987,0.0,153464223.72483104,0.0,1330300000.0,375.2126279987621
24,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,2,4,5,2,2,6,9,9,9,10,3,5,9,8,4,5,159994517.04263675,0.0,316673561.9814886,0.0054982469809161764,176509916.16014427,0.0,44435677.94021015,0.0,147024641.75293714,0.0,1267200000.0,1804.3747689846596
25,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,2,10,7,0,3,0,4,5,5,3,4,7,3,2,0,4,190456897.1859581,0.0,178967189.95274007,0.00476999070453627,96726326.55721241,0.0,38241786.17500833,0.0,947287930.1312182,0.05184887361901689,1390100000.0,25814.189322150018
26,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,4,9,9,8,9,1,9,1,4,6,10,5,1,8,9,9,340330700.4230385,0.0,267670897.14964372,0.0,84747680.59219497,0.0,46336308.97173606,0.0,282183942.5793966,0.003627138262762007,1043500000.0,2461.277896904714
27,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,4,0,10,1,4,5,1,3,8,0,6,9,8,2,6,156636494.31099015,0.0,273744015.97215945,0.016622129130610824,87972688.15687245,0.0,34783173.96179851,0.0,140903398.20759493,0.0,1164700000.0,1415.6539967861634
28,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,2,10,4,9,8,0,10,1,6,4,4,0,1,6,10,1,298539894.1383401,0.0,211495787.5042243,0.0,88588369.76186241,0.00031287481833976627,16925244.491970196,0.0,379817095.5208886,0.0141482468297872,1012800000.0,5698.482012576359
29,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10,4,2,2,10,6,8,5,10,2,10,2,4,7,0,221694788.93675184,0.0,355588326.47989213,0.046235324524446196,143398314.56199038,0.0,40106557.54513098,0.0,736370480.8699757,0.2671626085889668,456000000.0,0.0
30,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,4,1,8,4,4,6,0,2,7,0,2,1,1,8,1,0,1924527362.0548317,0.06335778039188679,134537546.53038716,0.00030012850301549247,58768098.74581756,0.0,21083390.673844058,0.0,130680197.50428215,0.0025506812563495197,1049400000.0,13049.007443236962
31,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,3,3,3,7,5,0,8,6,0,10,2,7,6,199131090.6590476,0.01705257630992549,214343763.25020593,0.0037686144148772393,72904233.49257189,0.0,37523813.06187063,0.0,542664368.9680778,0.05800664722714716,993200000.0,7589.694265616934
32,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,3,4,4,10,6,10,3,7,7,1,10,0,0,7,2,1,270947538.3522271,0.0015921467961891884,269701951.5324855,0.0,110009109.98310609,0.0,20384338.443195168,0.0,198774420.02838188,0.004376310330169873,1592300000.0,2855.1286544859668
33,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,2,9,3,4,6,10,8,3,3,4,7,2,9,0,4,6,214098631.63613242,0.0,328209101.3078346,8.813101277727585e-05,83263197.67630799,0.0,48088717.15538795,0.0,1218775101.823276,0.06805633104783027,523300000.0,30656.581815110996
34,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,3,10,7,4,7,4,7,4,8,4,8,4,8,9,10,7,275166437.5268426,0.0,246921545.1114205,0.0,108567341.22112194,0.0,52902751.11386137,0.0,266061841.38644776,0.002627827910600177,538900000.0,1511.7986013710342
35,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4,7,2,6,2,7,4,2,7,2,3,9,5,7,0,6,197429601.30639416,0.0,325448550.3474685,0.006824344960834798,88763425.8538013,0.0,45087357.89096914,0.0,239696178.8870033,0.00734568107300408,546500000.0,9201.26640152196
36,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,2,6,4,8,7,0,1,9,0,0,7,5,7,0,4,4,226020801.4478343,0.0,121701716.67461371,0.0,40609051.370577164,0.0,49609514.85941385,0.0,1254607814.9738958,0.07086003321729392,1773500000.0,31694.42904980357
37,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,8,7,0,4,3,3,7,7,2,3,5,6,10,10,1,165451712.33502477,0.0,193294042.71347588,0.004014117011821292,112999944.14175674,0.0,37164121.51677349,0.0,188612066.76554832,0.0,800900000.0,307.7413137029506
38,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,2,5,5,5,5,10,9,6,7,1,8,3,0,6,2,4,201122916.38755205,0.0003523872505477063,329811705.21995854,0.00025337791571946705,104682189.75338379,0.0,27169299.885837637,0.0,247132306.29161495,0.008177900140525537,1213300000.0,3322.9172146673804
39,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,5,3,3,9,2,2,10,7,1,9,4,1,8,7,0,161964235.69825846,0.00028590982949477543,209894617.06344622,0.0,128040248.00716057,0.0,41045668.46694665,0.0,147929599.7389641,0.006389703354733479,1336200000.0,619.8478961812797
40,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,7,10,8,7,7,0,3,1,9,8,8,10,6,10,9,323544324.38570845,0.0,166071355.5283289,0.0,93100843.62531838,0.0,72081531.78708102,0.0,291925014.17729825,0.013530617316919031,1305500000.0,1345.724695464799
41,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,2,9,2,3,4,10,5,7,5,10,1,6,4,0,9,1,196876854.9799376,0.0,270748672.52458906,0.0005684007244898944,136828665.85715145,0.0,31603338.928747907,0.0,868227385.3170356,0.04632321343761332,989600000.0,21399.595544265452
42,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,4,6,6,3,6,8,0,2,0,2,8,7,4,6,195719255.04715517,0.023684133763785406,213939665.10251117,0.0,66289265.72651896,0.0,24879941.329146683,7.618699799113836e-05,201386171.48314264,0.02394433182018426,1474700000.0,0.0
43,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,4,5,1,5,7,2,0,0,5,4,7,9,1,1,6,4,161305860.23694634,9.530327649825847e-05,127487673.07826531,0.0,76385157.89938982,0.0016766748250682674,48037384.752243474,0.0,972329037.4073489,0.04116548653659183,1184300000.0,34170.97337971814
44,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,3,6,8,9,5,7,9,3,7,3,4,1,4,8,6,4,290535517.9934121,0.0,286618122.08705044,0.0003175895111422164,95910227.03420445,0.0,28394046.033258095,0.0,221693445.21492422,0.0034546496282698846,1602000000.0,2171.959529061307
45,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,5,8,0,6,5,5,5,0,2,0,0,5,1,4,10,1894959339.3486812,0.07934545229538495,224700627.14350742,0.0,55021520.85615872,0.0,16766480.76722371,0.00022083397438737277,1267454765.790823,0.06814395269809131,535300000.0,38385.85946020946
46,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,9,6,0,4,6,10,1,3,4,10,8,5,4,4,10,167421100.05585465,0.0,286697813.96202636,0.003021730236904972,78432970.18858105,0.0008993477102874921,63191833.35088405,0.0,273344706.0747164,0.018194005034394764,1139900000.0,2264.677768904389
47,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,3,0,4,8,1,8,9,6,9,4,2,7,4,3,6,1,3631488673.2461925,0.12671556078377358,323317126.30617326,0.003931436253483592,124784518.0456064,0.0,35703641.98932909,0.0,120270380.40591231,0.0005102576732150263,819600000.0,21636.47296428871
48,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,4,4,0,5,1,3,8,1,8,8,10,8,2,5,1,2,109584413.64186119,0.0,412911540.61467975,0.011688352959386259,109308859.92984751,0.0,56350377.27655832,0.0,440586264.7823881,0.01703048963198345,1525000000.0,19642.156684022797
49,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,2,5,0,8,0,9,6,7,3,4,8,1,0,5,8,9,144229490.88175502,0.0,477946589.3883148,0.018185145095544652,101783266.82547024,0.0,24379010.378793493,0.0,176213174.50149626,0.0,1134000000.0,6487.119474731644
50,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,4,6,10,1,1,5,0,5,7,7,5,5,0,10,7,2,233037866.14786232,0.0,245573947.87475365,0.007347688532860831,120496536.27287978,0.0,24162426.948826768,0.0,168842565.2476131,0.0,1178400000.0,4515.242040489302
51,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,3,0,10,5,6,5,9,4,10,4,4,9,9,8,2,1,1918816161.8482695,0.06335778039188679,268957400.84046453,0.0,119240897.8836577,0.0,58531742.963307366,0.0,136146954.49645594,0.0008506175876714662,1149100000.0,10050.994532772473
52,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,2,0,9,10,2,6,6,8,1,7,7,9,10,8,4,4,1962137311.5224369,0.0791972254898585,257520550.98605108,0.003688684471018634,110149768.52261496,0.0,72112662.63675168,0.0,142086500.92877737,0.0,800900000.0,8905.725023695408
53,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,4,4,9,6,0,4,8,1,10,2,9,3,10,10,0,8,1988788801.4557605,0.06341611054333492,261618111.22427094,0.0056343611639203635,98105456.1331062,0.0,60089733.060365185,0.0,128563204.41781512,0.00013369515913414748,523300000.0,14858.946267700485
54,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,4,2,10,3,5,4,9,5,0,2,3,4,4,7,3,0,1950450109.3585403,0.06335778039188679,244298309.05459636,0.0,55021520.85615872,0.0,31442821.544961862,0.0,195520715.45999748,0.005825885676626334,702800000.0,15114.301123731295
55,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,7,5,8,2,7,0,6,4,7,1,9,8,3,10,9,250612641.760796,0.0,179632756.95922136,0.02514585711697332,111587165.10475199,0.0,47626715.11114761,0.0,663474740.8804696,0.19229342607621347,485000000.0,0.0
56,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,3,3,8,0,1,5,1,3,7,4,8,4,4,4,0,6,1876118708.0200093,0.06341611054333492,188257891.91463095,0.002070159590173012,98996255.28181714,0.0,43303936.040712394,0.0,403525939.16449404,0.015649557930419878,388400000.0,21329.915342234486
57,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,2,2,9,0,0,2,10,4,7,5,6,5,10,8,3,5,128446235.06223166,0.0,384203497.11341155,0.01438789152456393,107223484.85003497,0.0,55626844.941998586,0.0,141252297.3241756,0.0,1370500000.0,5090.5921911418955
58,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,5,3,2,6,3,3,8,1,0,6,10,10,3,6,3,152745139.9242727,0.0,195256781.77498722,0.0027782148782154624,63844492.59147088,0.0,72419627.17722243,0.0,685549119.0163724,0.22914933291824144,1199900000.0,0.0
59,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,2,9,8,7,3,7,6,1,6,3,0,8,1,8,9,10,309137463.1207687,0.0,245363103.1170401,0.0015857222545838045,83385434.83688812,0.0,24379010.378793493,0.0,224063699.12098294,0.00019663719331747194,1069800000.0,577.8237616747256
60,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,2,4,7,4,7,10,9,5,4,9,4,10,0,10,10,3,273451984.86693156,0.0035526200645678114,358552148.44955087,0.0,114980124.65934801,0.0,33011826.35863754,0.0,199018285.1620927,0.0,1590600000.0,344.81659959055463
61,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,5,7,9,5,10,10,1,4,1,1,4,9,2,7,3,262183796.9423902,0.0,350520836.0294272,0.0014205078401185417,71617663.74483383,0.0,37810585.541217156,0.0,547981800.4867148,0.06099069237313716,877900000.0,7241.1500610662615
62,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,2,5,7,10,10,7,9,5,7,6,3,4,4,3,9,3,276914847.37305343,0.0,361439537.8144964,0.0,116271970.1880647,0.0,31442821.544961862,0.0,656638390.0617148,0.03130322584260115,1199900000.0,13964.135081219309
63,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,3,9,8,3,1,8,5,3,3,1,7,0,4,1,6,772276997.7324705,0.018899832825837626,216129793.33727494,0.0017556700260428684,89083682.45103267,0.0,21069784.935395602,0.0,496652253.1063248,0.018633703978518934,793300000.0,16469.507258962283
64,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,6,1,1,2,6,9,1,8,0,7,0,9,9,9,3,154249901.66926172,0.0013232701969627197,288940697.908625,0.00890096288668418,58858387.17555533,0.0,37216848.52139987,0.0,180552869.07120112,0.0,985200000.0,766.9945330986702
65,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,4,3,1,6,8,9,0,4,0,3,10,6,7,4,5,1,150535023.17380345,9.530327649825847e-05,199022361.33463264,0.0,54082305.45306664,0.0,62411487.63275084,0.0,907770707.2406449,0.03986840363352313,1403800000.0,29398.840834687242
66,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,10,5,9,1,7,5,4,3,5,1,8,3,10,2,0,311773765.4590267,0.0,298133283.1424277,0.016014022132884102,90516936.7066327,0.0,34418498.41977424,0.0,96767921.20487039,0.0,690800000.0,1369.622402293961
67,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7,9,4,5,0,6,4,0,2,10,5,7,3,2,10,257922798.61143318,0.0,154888187.1728844,0.007969968696968,51760044.33566119,0.0,59481033.58153015,0.0,951283609.4511845,0.332183074021434,454300000.0,0.0
